KP_lab_id	KP_NCBI_id	blastn_length	KP_lab_length	KP_NCBI_length	covrage(%)
CPB0211	KP708986.1	33961	42368	43595	79.01306375998976
CPB0211	NC_028870.1	33961	42368	43595	79.01306375998976
CPB0203	MK693005.1	33653	41120	44067	79.0097080540458
CPB0271	ON132389.1	34224	42367	44270	79.00550573080785
CPB0223	MG835568.1	32522	41387	40945	79.00208910265754
CPB0223	NC_047908.1	32522	41387	40945	79.00208910265754
CPB0209	MK931444.1	38392	47262	49935	78.99832299350803
CPB0209	NC_049841.1	38392	47262	49935	78.99832299350803
CPB0163	MZ221764.1	39347	50476	49159	78.98228534149646
CPB0159	KX237515.1	39732	49525	51099	78.9712195897599
CPB0159	NC_047784.1	39732	49525	51099	78.9712195897599
CPB0875	KU666550.1	34393	43843	43267	78.96452760877052
CPB0875	NC_031246.1	34393	43843	43267	78.96452760877052
CPB0186	KP708986.1	33940	42368	43595	78.96420553028629
CPB0186	NC_028870.1	33940	42368	43595	78.96420553028629
CPB0420	KU183006.1	31231	37794	41310	78.96187297734627
CPB0420	NC_047761.1	31231	37794	41310	78.96187297734627
CPB0297	KP658157.1	39866	51532	49462	78.94726419391252
CPB0297	NC_028786.1	39866	51532	49462	78.94726419391252
CPB0831	KM576124.1	34382	43237	43865	78.94652246791118
CPB0831	NC_047748.1	34382	43237	43865	78.94652246791118
CPB0832	KM576124.1	34381	43236	43865	78.94513266208195
CPB0832	NC_047748.1	34381	43236	43865	78.94513266208195
CPB0659	OK583892.1	34229	42964	43755	78.94233097706385
CPB0176	MN013078.1	39865	49443	51562	78.93668630265829
CPB0517	MH844531.1	39220	49954	49427	78.92856783489802
CPB0517	NC_048162.1	39220	49954	49427	78.92856783489802
CPB0833	MK135468.1	34398	43579	43584	78.92798549843397
CPB0094	MW655991.1	39466	50733	49276	78.92489675929167
CPB0094	NC_055956.1	39466	50733	49276	78.92489675929167
CPB0189	MN689778.1	56393	93742	49169	78.92044699148421
CPB0913	OK583892.1	34914	44730	43755	78.91507035090693
CPB0875	MT701589.1	34797	43843	44346	78.91460386215968
CPB0839	MT894004.1	37126	46964	47129	78.91341545067114
CPB0882	MG197810.1	38326	49340	47797	78.9112284711284
CPB0094	MK931442.1	39710	50733	49916	78.90788780812527
CPB0094	NC_049847.1	39710	50733	49916	78.90788780812527
CPB0163	OK655936.1	39736	50476	50247	78.90154185240709
CPB0517	OM938992.1	39015	49954	48957	78.88910232431175
CPB0186	ON132389.1	34173	42368	44270	78.88686257762183
CPB0246	MN176572.1	34278	43818	43091	78.88250929132771
CPB0203	MT701589.1	33708	41120	44346	78.8804904874453
CPB0415	MG552615.1	40046	51292	50249	78.87651293566145
CPB0415	NC_047907.1	40046	51292	50249	78.87651293566145
CPB0297	MN379832.1	39190	51532	47844	78.87216229270649
CPB0297	NC_049838.1	39190	51532	47844	78.87216229270649
CPB0217	MZ634340.1	34306	42367	44626	78.87071373558791
CPB0211	MZ634340.1	34306	42368	44626	78.86980711313424
CPB0650	MZ634340.1	34306	42368	44626	78.86980711313424
CPB0517	MH633485.1	39460	49954	50132	78.85218711907758
CPB0517	NC_048043.1	39460	49954	50132	78.85218711907758
CPB0884	MZ634339.1	34766	43572	44612	78.84877075206387
CPB0415	KR262148.1	39553	51292	49037	78.84659470342574
CPB0415	NC_028760.1	39553	51292	49037	78.84659470342574
CPB0207	MZ428228.1	39109	50380	48826	78.84402153095579
CPB0167	MN013078.1	39816	49443	51562	78.83966140290084
CPB0209	MH633486.1	38068	47262	49310	78.83858675392453
CPB0415	MZ428228.1	39465	51292	48826	78.83697237260033
CPB0851	MT559527.1	34955	44380	44314	78.82156628407783
CPB0247	MT559528.1	38037	47663	48861	78.8135593220339
CPB0271	KP708986.1	33871	42367	43595	78.80458807380005
CPB0271	NC_028870.1	33871	42367	43595	78.80458807380005
CPB0209	MZ172460.1	38027	47262	49249	78.8034524561967
CPB0850	AB716666.1	34772	44380	43871	78.80250648717862
CPB0850	NC_025418.1	34772	44380	43871	78.80250648717862
CPB0186	MZ634340.1	34276	42368	44626	78.80083683932226
CPB0204	MZ634342.1	34927	43756	44892	78.79929609241043
CPB0293	MZ634342.1	34927	43757	44892	78.79840720143487
CPB0204	MZ634338.1	34812	43756	44602	78.79761877815251
CPB0203	ON146449.1	33396	41120	43644	78.79760275588693
CPB0293	MZ634338.1	34812	43757	44602	78.79672698876176
CPB0176	MZ428224.1	39790	49443	51554	78.79441963622682
CPB0843	KX211991.1	33901	43851	42201	78.79189327383442
CPB0843	NC_031025.1	33901	43851	42201	78.79189327383442
CPB0280	MG894052.1	35099	51438	37655	78.79182427351195
CPB0280	NC_049843.1	35099	51438	37655	78.79182427351195
CPB0211	OL362279.1	33445	42368	42528	78.79052016584998
CPB0650	OL362279.1	33445	42368	42528	78.79052016584998
CPB0217	OL362279.1	33444	42367	42528	78.78909240826903
CPB0297	MZ571834.1	39822	51532	49568	78.77744807121661
CPB0204	MZ634339.1	34807	43756	44612	78.7773854789064
CPB0293	MZ634339.1	34807	43757	44612	78.77649401939594
CPB0163	MN379832.1	38726	50476	47844	78.77542717656631
CPB0163	NC_049838.1	38726	50476	47844	78.77542717656631
CPB0163	KT001920.1	39082	50476	48754	78.7705331049078
CPB0163	NC_028774.1	39082	50476	48754	78.7705331049078
CPB0094	MG552615.1	39767	50733	50249	78.76057119090531
CPB0094	NC_047907.1	39767	50733	50249	78.76057119090531
CPB0512	OK655936.1	39866	50991	50247	78.75698848258558
CPB0163	MK618657.1	39088	50476	48790	78.75405476195273
CPB0211	MZ634339.1	34247	42368	44612	78.7468383536445
CPB0650	MZ634339.1	34247	42368	44612	78.7468383536445
CPB0217	MZ634339.1	34246	42367	44612	78.74544430264775
CPB0517	MK931442.1	39316	49954	49916	78.73435466105938
CPB0517	NC_049847.1	39316	49954	49916	78.73435466105938
CPB0167	MN013087.1	39808	49443	51678	78.73339860167522
CPB0211	MZ634343.1	34346	42368	44881	78.73098832078304
CPB0650	MZ634343.1	34346	42368	44881	78.73098832078304
CPB0177	MZ428224.1	39552	48921	51554	78.73003234635482
CPB0217	MZ634343.1	34345	42367	44881	78.72959838620942
CPB0207	MW672037.1	39527	50380	50040	78.72336188010355
CPB0186	OL362279.1	33415	42368	42528	78.7198454579721
CPB0884	AB716666.1	34417	43572	43871	78.71870818704755
CPB0884	NC_025418.1	34417	43572	43871	78.71870818704755
CPB0244	MG835568.1	32085	40590	40945	78.70239774330042
CPB0244	NC_047908.1	32085	40590	40945	78.70239774330042
CPB0832	OK562429.1	34629	43236	44764	78.70227272727273
CPB0512	MZ571834.1	39571	50991	49568	78.70205550970077
CPB0831	OK562429.1	34629	43237	44764	78.70137839342735
CPB0833	MN794002.1	34205	43579	43351	78.69550212814909
CPB0297	MK931445.1	39567	51532	49045	78.68001630591486
CPB0297	NC_049846.1	39567	51532	49045	78.68001630591486
CPB0913	MN794002.1	34651	44730	43351	78.67985150032357
CPB0186	MZ634339.1	34217	42368	44612	78.67785697861578
CPB0207	MN379832.1	38640	50380	47844	78.67730900798176
CPB0207	NC_049838.1	38640	50380	47844	78.67730900798176
CPB0094	OL674249.1	39496	50733	49674	78.67180575059508
CPB0831	MK135468.1	34150	43237	43584	78.66760345999239
CPB0186	MZ634343.1	34316	42368	44881	78.66221962429368
CPB0209	MF415412.1	37893	47262	49090	78.65534706077715
CPB0209	NC_047841.1	37893	47262	49090	78.65534706077715
CPB0271	MZ634340.1	34212	42367	44626	78.65460439345694
CPB0217	OL362278.1	34103	42367	44351	78.65264420304896
CPB0297	MH688453.1	39874	51532	49861	78.65237245174717
CPB0297	NC_048126.1	39874	51532	49861	78.65237245174717
CPB0211	OL362278.1	34103	42368	44351	78.65173722021702
CPB0650	OL362278.1	34103	42368	44351	78.65173722021702
CPB0163	KR262148.1	39130	50476	49037	78.64299136796198
CPB0163	NC_028760.1	39130	50476	49037	78.64299136796198
CPB0176	MZ634351.1	39864	49443	51939	78.64117890749837
CPB0209	MK521904.1	38393	47262	50381	78.6395338119476
CPB0209	NC_049840.1	38393	47262	50381	78.6395338119476
CPB0517	MG552615.1	39399	49954	50249	78.63836412083471
CPB0517	NC_047907.1	39399	49954	50249	78.63836412083471
CPB0828	MZ221764.1	38628	49100	49159	78.62485879156108
CPB0828	OL702938.1	38772	49100	49534	78.61792079810208
CPB0884	MZ634338.1	34656	43572	44602	78.60820650078254
CPB0844	ON146449.1	34255	43515	43644	78.60347181587673
CPB0850	MZ634338.1	34971	44380	44602	78.602413971365
CPB0884	MZ634340.1	34655	43572	44626	78.58454840245811
CPB0850	MN176573.1	34830	44380	44266	78.58222593236017
CPB0851	MN176573.1	34830	44380	44266	78.58222593236017
CPB0271	OL362279.1	33355	42367	42528	78.57942163849461
CPB0163	MZ571834.1	39306	50476	49568	78.57742593258966
CPB0297	MN395285.1	39670	51532	49441	78.57546076673962
CPB0094	MF415412.1	39218	50733	49090	78.57507788786151
CPB0094	NC_047841.1	39218	50733	49090	78.57507788786151
CPB0828	MG552615.1	39031	49100	50249	78.57351357336259
CPB0828	NC_047907.1	39031	49100	50249	78.57351357336259
CPB0832	MK135468.1	34108	43236	43584	78.57175765952546
CPB0167	MZ428224.1	39673	49443	51554	78.5627295860273
CPB0426	MW722081.1	39028	47738	51632	78.55087048404951
CPB0833	OK562429.1	34697	43579	44764	78.5506491742413
CPB0204	MZ634340.1	34709	43756	44626	78.54314226878776
CPB0420	ON148529.1	30683	37794	40337	78.54244793999821
CPB0293	MZ634340.1	34709	43757	44626	78.5422536008056
CPB0176	MN013076.1	40175	49443	52866	78.53659013381032
CPB0176	MW021765.1	40175	49443	52866	78.53659013381032
CPB0176	NC_049834.1	40175	49443	52866	78.53659013381032
CPB0271	MZ634339.1	34153	42367	44612	78.53159958150819
CPB0207	MG894052.1	34567	50380	37655	78.5301300619072
CPB0207	NC_049843.1	34567	50380	37655	78.5301300619072
CPB0094	MH844531.1	39324	50733	49427	78.52236421725239
CPB0094	NC_048162.1	39324	50733	49427	78.52236421725239
CPB0094	MZ172460.1	39254	50733	49249	78.52213398411713
CPB0211	MK693005.1	33934	42368	44067	78.51911841268004
CPB0271	MZ634343.1	34252	42367	44881	78.5164129836787
CPB0650	MK693005.1	33932	42368	44067	78.51449065771968
CPB0217	MK693005.1	33931	42367	44067	78.51308512853738
CPB0843	MF612071.1	34095	43851	43012	78.50292990110864
CPB0843	NC_047849.1	34095	43851	43012	78.50292990110864
CPB0484	MH817999.1	45903	58753	58197	78.5002137665669
CPB0484	NC_048732.1	45903	58753	58197	78.5002137665669
CPB0831	MZ571827.1	34150	43237	43777	78.49311605029075
CPB0176	MZ634348.1	39670	49443	51637	78.49228333992878
CPB0832	MZ571827.1	34149	43236	43777	78.49171962810155
CPB0665	MZ634339.1	34587	43519	44612	78.48997515062804
CPB0217	OK583892.1	33797	42367	43755	78.48633334107429
CPB0271	OK583892.1	33797	42367	43755	78.48633334107429
CPB0211	OK583892.1	33797	42368	43755	78.48542201270277
CPB0415	MZ398242.1	39573	51292	49552	78.48359842925707
CPB0875	MZ208805.1	34944	43843	45212	78.47734546067036
CPB0415	MH688453.1	39691	51292	49861	78.47715836406236
CPB0415	NC_048126.1	39691	51292	49861	78.47715836406236
CPB0203	OK562429.1	33697	41120	44764	78.47096083088817
CPB0186	MK693005.1	33913	42368	44067	78.47052698559611
CPB0094	MH633486.1	39246	50733	49310	78.45826294693282
CPB0209	MF612072.1	38072	47262	49789	78.45771810697468
CPB0209	NC_047850.1	38072	47262	49789	78.45771810697468
CPB0159	MW042802.1	39645	49525	51538	78.4560125862086
CPB0163	MG894052.1	34572	50476	37655	78.45593491506962
CPB0163	NC_049843.1	34572	50476	37655	78.45593491506962
CPB0167	MN013079.1	39589	49443	51487	78.4484296046765
CPB0167	NC_049836.1	39589	49443	51487	78.4484296046765
CPB0239	MT559526.1	34396	43626	44066	78.44729279751859
CPB0271	OL362278.1	34013	42367	44351	78.4450748402869
CPB0209	MH844531.1	37922	47262	49427	78.44118772559443
CPB0209	NC_048162.1	37922	47262	49427	78.44118772559443
CPB0159	MZ598515.1	39293	49525	50675	78.42914171656686
CPB0831	MZ634339.1	34449	43237	44612	78.4277567189154
CPB0832	MZ634339.1	34448	43236	44612	78.42637282579
CPB0211	MZ634342.1	34214	42368	44892	78.41851936740774
CPB0650	MZ634342.1	34214	42368	44892	78.41851936740774
CPB0217	MZ634342.1	34213	42367	44892	78.41712602711468
CPB0832	MN794002.1	33948	43236	43351	78.413618672549
CPB0831	MN794002.1	33948	43237	43351	78.41271307802467
CPB0167	MZ634351.1	39747	49443	51939	78.41036870450377
CPB0211	MN794002.1	33592	42368	43351	78.3770225970905
CPB0650	MN794002.1	33592	42368	43351	78.3770225970905
CPB0217	MN794002.1	33591	42367	43351	78.37560372383864
CPB0458	KP708985.1	34470	44159	43809	78.36940705711167
CPB0458	NC_028816.1	34470	44159	43809	78.36940705711167
CPB0215	KM576124.1	34639	44536	43865	78.36789176593025
CPB0215	NC_047748.1	34639	44536	43865	78.36789176593025
CPB0209	MH445453.1	37831	47262	49292	78.36236717277379
CPB0209	NC_048024.1	37831	47262	49292	78.36236717277379
CPB0209	MZ428223.1	37965	47262	49636	78.36075047988606
CPB0094	MZ221764.1	39138	50733	49159	78.36062947983822
CPB0828	MN395286.1	38598	49100	49422	78.35407320192445
CPB0828	NC_049845.1	38598	49100	49422	78.35407320192445
CPB0167	MW042802.1	39561	49443	51538	78.35335360117249
CPB0186	MZ634342.1	34184	42368	44892	78.34975933990374
CPB0850	MZ634339.1	34860	44380	44612	78.34412081984897
CPB0414	MN794000.1	34067	43566	43411	78.33565195396484
CPB0664	MZ634339.1	34477	43412	44612	78.33545396709988
CPB0207	KT001920.1	38828	50380	48754	78.33437569350576
CPB0207	NC_028774.1	38828	50380	48754	78.33437569350576
CPB0426	MZ634351.1	39040	47738	51939	78.33301564051888
CPB0209	KT001920.1	37605	47262	48754	78.33069488418597
CPB0209	NC_028774.1	37605	47262	48754	78.33069488418597
CPB0186	MN794002.1	33572	42368	43351	78.33035849694934
CPB0875	MT682065.1	34210	43843	43508	78.32766654073794
CPB0828	MN395285.1	38592	49100	49441	78.32678783450542
CPB0512	KT001920.1	39060	50991	48754	78.31971527394856
CPB0512	NC_028774.1	39060	50991	48754	78.31971527394856
CPB0211	MW590329.1	34031	42368	44535	78.3195056557311
CPB0650	MW590329.1	34031	42368	44535	78.3195056557311
CPB0176	MN013083.1	39638	49443	51780	78.31816879562945
CPB0176	NC_049837.1	39638	49443	51780	78.31816879562945
CPB0217	MW590329.1	34030	42367	44535	78.31810545211849
CPB0207	MK618657.1	38834	50380	48790	78.31803972975699
CPB0094	MN395285.1	39227	50733	49441	78.31772715475074
CPB0209	MK618657.1	37611	47262	48790	78.31383000874527
CPB0271	MK693005.1	33844	42367	44067	78.31177545873152
CPB0512	MZ428221.1	40242	50991	51784	78.31087326684505
CPB0159	MZ428224.1	39575	49525	51554	78.3050880994074
CPB0204	MZ634343.1	34697	43756	44881	78.29010458386453
CPB0293	MZ634343.1	34697	43757	44881	78.28922132719602
CPB0875	OL362278.1	34520	43843	44351	78.28196929496337
CPB0094	MK278861.1	39047	50733	49029	78.28030713097172
CPB0094	NC_048143.1	39047	50733	49029	78.28030713097172
CPB0517	MZ428222.1	37383	49954	45558	78.27916910964068
CPB0186	OL362278.1	33940	42368	44351	78.27581037604216
CPB0203	KX587949.2	33322	41120	44024	78.27210373015127
CPB0203	NC_047857.1	33322	41120	44024	78.27210373015127
CPB0884	MK693005.1	34298	43572	44067	78.27108935519574
CPB0167	MZ634348.1	39553	49443	51637	78.26078353779184
CPB0515	OK583892.1	30940	35322	43755	78.25284216649595
CPB0246	OK583892.1	34262	43818	43755	78.24786178388317
CPB0850	MZ634340.1	34821	44380	44626	78.2441633148327
CPB0199	MG894052.1	34791	51286	37655	78.23388538469322
CPB0199	NC_049843.1	34791	51286	37655	78.23388538469322
CPB0094	MH633485.1	39455	50733	50132	78.23328210975066
CPB0094	NC_048043.1	39455	50733	50132	78.23328210975066
CPB0094	MW672037.1	39419	50733	50040	78.23325692397766
CPB0875	MT559526.1	34386	43843	44066	78.23089786028734
CPB0203	OK583892.1	33199	41120	43755	78.23033873343151
CPB0167	MN013083.1	39588	49443	51780	78.21937701905694
CPB0167	NC_049837.1	39588	49443	51780	78.21937701905694
CPB0875	MG972768.1	34799	43843	45135	78.21933511654566
CPB0875	NC_047944.1	34799	43843	45135	78.21933511654566
CPB0420	OM194188.1	30697	37794	40699	78.21589186296866
CPB0517	MZ428228.1	38627	49954	48826	78.20813929945332
CPB0271	MZ634342.1	34120	42367	44892	78.20396749905454
CPB0851	AB716666.1	34506	44380	43871	78.19968045687867
CPB0851	NC_025418.1	34506	44380	43871	78.19968045687867
CPB0207	MZ571834.1	39079	50380	49568	78.19866330491855
CPB0177	MN013079.1	39256	48921	51487	78.19297267150029
CPB0177	NC_049836.1	39256	48921	51487	78.19297267150029
CPB0209	MH633487.1	37786	47262	49391	78.1889853393066
CPB0209	NC_048044.1	37786	47262	49391	78.1889853393066
CPB0875	OK583892.1	34245	43843	43755	78.186716591703
CPB0415	MH445453.1	39320	51292	49292	78.1834088920703
CPB0415	NC_048024.1	39320	51292	49292	78.1834088920703
CPB0206	OL865411.1	38265	48419	49473	78.17799207289666
CPB0283	OL865411.1	38265	48419	49473	78.17799207289666
CPB0659	MN176572.1	33638	42964	43091	78.17790947649759
CPB0458	MZ208805.1	34931	44159	45212	78.17077127927405
CPB0832	MZ634338.1	34331	43236	44602	78.16890184202737
CPB0831	MZ634338.1	34331	43237	44602	78.16801193091906
CPB0832	MG972768.1	34538	43236	45135	78.16591415735931
CPB0832	NC_047944.1	34538	43236	45135	78.16591415735931
CPB0831	MG972768.1	34538	43237	45135	78.16502964739963
CPB0831	NC_047944.1	34538	43237	45135	78.16502964739963
CPB0284	OL865411.1	38257	48419	49473	78.16164752993095
CPB0271	MN794002.1	33499	42367	43351	78.16094635899111
CPB0665	MZ634343.1	34541	43519	44881	78.14705882352942
CPB0215	OK562429.1	34891	44536	44764	78.14333706606944
CPB0512	MK618657.1	38981	50991	48790	78.13311151421614
CPB0831	MZ634340.1	34320	43237	44626	78.12162116021534
CPB0832	MZ634340.1	34319	43236	44626	78.12023400332339
CPB0271	MW590329.1	33941	42367	44535	78.11327702469448
CPB0203	MZ634339.1	33483	41120	44612	78.11085708953482
CPB0664	MZ634338.1	34372	43412	44602	78.10575590247007
CPB0177	MN013075.1	40364	48921	54438	78.10447082498864
CPB0177	NC_049835.1	40364	48921	54438	78.10447082498864
CPB0850	MZ634343.1	34858	44380	44881	78.1035390596117
CPB0515	KU666550.1	30690	35322	43267	78.10253343343217
CPB0515	NC_031246.1	30690	35322	43267	78.10253343343217
CPB0209	MK931443.1	38076	47262	50241	78.1022122396234
CPB0209	NC_049839.1	38076	47262	50241	78.1022122396234
CPB0207	MZ172460.1	38901	50380	49249	78.09172028224714
CPB0665	MZ634338.1	34407	43519	44602	78.09035303730099
CPB0420	MH172264.1	30505	37794	40337	78.0868029335347
CPB0420	NC_047971.1	30505	37794	40337	78.0868029335347
CPB0203	MZ634338.1	33468	41120	44602	78.08497235248828
CPB0203	MN794000.1	33000	41120	43411	78.07786492529368
CPB0517	MK278861.1	38639	49954	49029	78.07199216026994
CPB0517	NC_048143.1	38639	49954	49029	78.07199216026994
CPB0515	MN380459.1	30699	35322	43329	78.0638516992791
CPB0203	MZ634340.1	33468	41120	44626	78.06311664684067
CPB0190	OK583892.1	34047	43475	43755	78.06259314456035
CPB0195	MG835568.1	31931	40868	40945	78.05849926050871
CPB0195	NC_047908.1	31931	40868	40945	78.05849926050871
CPB0231	MG835568.1	31931	40868	40945	78.05849926050871
CPB0231	NC_047908.1	31931	40868	40945	78.05849926050871
CPB0203	MW590329.1	33430	41120	44535	78.05732298172903
CPB0415	MK931445.1	39159	51292	49045	78.05495480231619
CPB0415	NC_049846.1	39159	51292	49045	78.05495480231619
CPB0297	OM938991.1	39123	51532	48715	78.0532085748202
CPB0209	MN689779.1	37685	47262	49316	78.04054753670609
CPB0209	NC_049842.1	37685	47262	49316	78.04054753670609
CPB0831	MZ634343.1	34382	43237	44881	78.03626954765201
CPB0832	MZ634343.1	34381	43236	44881	78.0348854364084
CPB0214	MG428990.1	110125	124967	157281	78.03421104843967
CPB0214	NC_047901.1	110125	124967	157281	78.03421104843967
CPB0828	MW655991.1	38380	49100	49276	78.02716109620232
CPB0828	NC_055956.1	38380	49100	49276	78.02716109620232
CPB0828	MW672037.1	38676	49100	50040	78.02299778091589
CPB0297	OL539460.1	39259	51532	49111	78.01635483838916
CPB0209	MN395286.1	37714	47262	49422	78.01497662488106
CPB0209	NC_049845.1	37714	47262	49422	78.01497662488106
CPB0194	MG835568.1	31913	40868	40945	78.01449647366555
CPB0194	NC_047908.1	31913	40868	40945	78.01449647366555
CPB0207	MK521904.1	39299	50380	50381	78.00438661783825
CPB0207	NC_049840.1	39299	50380	50381	78.00438661783825
CPB0875	KT964103.1	34339	43843	44203	78.0024078322695
CPB0875	NC_028670.1	34339	43843	44203	78.0024078322695
CPB0665	MZ634340.1	34374	43519	44626	77.99421407907425
CPB0664	MZ634343.1	34431	43412	44881	77.99259284427984
CPB0831	MZ634342.1	34366	43237	44892	77.99021888368188
CPB0240	MH817999.1	45737	59094	58197	77.98893350725972
CPB0240	NC_048732.1	45737	59094	58197	77.98893350725972
CPB0832	MZ634342.1	34365	43236	44892	77.98883442265794
CPB0844	KX856662.1	33952	43515	43557	77.98603454612275
CPB0844	NC_047779.1	33952	43515	43557	77.98603454612275
CPB0293	MN176572.1	33861	43757	43091	77.97761606484893
CPB0094	OL539460.1	38925	50733	49111	77.97163575177277
CPB0665	MZ634342.1	34458	43519	44892	77.9495764101752
